date,latitude,longitude,temperature_c,relative_humidity_pct,precipitation_mm,surface_pressure_hpa,wind_speed_ms,wind_direction_deg,wind_u,wind_v,source,pm10,pm25,no2,so2,co,o3,aerosol_index,latitude_s5p,longitude_s5p,source_s5p,cloud_fraction,qa_value,ndvi,ndbi,ndwi,cloud_probability,factory_id,factory_name,process,electricity_kwh,natural_gas_m3,diesel_litres,production_tonnes,raw_material_tonnes,waste_tonnes,recycled_tonnes,operating_hours,category,total_energy_mwh,energy_intensity_mwh_per_tonne,fuel_intensity_gas_m3_per_tonne,waste_intensity_kg_per_tonne,recycling_rate_pct,calculated_scope1_co2e_tonnes,calculated_scope2_co2e_tonnes,calculated_total_co2e_tonnes,emission_intensity_co2e_per_tonne,day,month,year,day_of_week,month_sin,month_cos,dow_sin,dow_cos,no2_lag_1d,no2_lag_7d,so2_lag_1d,co_lag_1d,pm25_lag_1d,no2_7d_mean,no2_30d_mean,so2_7d_mean,pm25_7d_mean,environmental_risk_score
2024-01-14,22.4125,73.0944,19.7,58,0.0,1010.7,3.03,339,1.085,-2.827,ERA5 Reanalysis (Open-Meteo Historical Archive),43.858,30.133,26.963,12.408,542.417,61.292,0.1,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4240.0,318.5,57.3,28.0,31.4,0.1008,0.0282,18.0,FACTORY_OPERATIONAL_DATA,8.157,0.2913,11.375,3.6,28.0,0.8,2.58,3.38,0.1207,14,1,2024,6,0.5,0.866,-0.7818,0.6235,16.642,7.663,13.346,518.458,36.517,12.733,13.267,11.264,47.086,31.6
2024-01-15,22.4125,73.0944,18.4,61,0.0,1009.9,3.03,354,0.316,-3.011,ERA5 Reanalysis (Open-Meteo Historical Archive),52.183,36.042,29.275,12.125,639.083,63.417,0.175,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7127.0,527.5,0.0,47.3,53.9,0.1797,0.044899999999999995,24.0,FACTORY_OPERATIONAL_DATA,12.666,0.2678,11.152,3.8,25.0,1.071,4.337,5.408,0.1143,15,1,2024,0,0.5,0.866,0.0,1.0,26.963,9.0,12.408,542.417,30.133,15.629,13.774,11.347,43.488,34.5
2024-01-16,22.4125,73.0944,19.0,65,0.0,1007.5,2.58,340,0.884,-2.428,ERA5 Reanalysis (Open-Meteo Historical Archive),72.883,49.917,29.25,18.771,697.208,78.875,0.266,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6222.0,522.2,0.0,43.7,49.8,0.1661,0.0415,24.0,FACTORY_OPERATIONAL_DATA,11.705,0.2678,11.95,3.8,25.0,1.06,3.787,4.847,0.1109,16,1,2024,1,0.5,0.866,0.7818,0.6235,29.275,8.271,12.125,639.083,36.042,18.626,14.35,12.459,41.088,44.3
2024-01-17,22.4125,73.0944,18.9,66,0.0,1007.0,2.61,352,0.363,-2.586,ERA5 Reanalysis (Open-Meteo Historical Archive),79.446,49.171,27.654,18.492,661.125,75.917,0.24,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6743.0,506.7,0.0,42.0,47.9,0.1596,0.0399,24.0,FACTORY_OPERATIONAL_DATA,12.063,0.2872,12.064,3.8,25.0,1.029,4.104,5.133,0.1222,17,1,2024,2,0.5,0.866,0.9749,-0.2225,29.25,8.192,18.771,697.208,49.917,21.407,15.002,13.444,40.513,43.2
2024-01-18,22.4125,73.0944,19.6,61,0.0,1008.5,3.31,16,-0.911,-3.178,ERA5 Reanalysis (Open-Meteo Historical Archive),68.325,43.975,24.067,10.654,612.042,68.958,0.364,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6508.0,494.8,34.6,45.0,51.3,0.171,0.0428,24.0,FACTORY_OPERATIONAL_DATA,12.049,0.2678,10.996,3.8,25.0,1.097,3.961,5.058,0.1124,18,1,2024,3,0.5,0.866,0.4339,-0.901,27.654,9.229,18.492,661.125,49.171,23.526,15.539,13.689,40.639,33.9
2024-01-19,22.4125,73.0944,20.6,54,0.0,1009.1,4.06,24,-1.65,-3.705,ERA5 Reanalysis (Open-Meteo Historical Archive),56.771,36.821,8.833,8.183,410.417,93.958,0.522,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6850.0,465.7,0.0,43.9,50.0,0.1668,0.0417,24.0,FACTORY_OPERATIONAL_DATA,11.74,0.2674,10.608,3.8,25.0,0.945,4.169,5.114,0.1165,19,1,2024,4,0.5,0.866,-0.4339,-0.901,24.067,10.833,10.654,612.042,43.975,23.241,15.54,13.426,40.368,22.9
2024-01-20,22.4125,73.0944,19.5,51,0.0,1010.5,3.83,17,-1.121,-3.666,ERA5 Reanalysis (Open-Meteo Historical Archive),43.875,28.8,11.146,8.338,422.375,85.292,0.348,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7026.0,551.0,0.0,49.7,56.7,0.1889,0.047200000000000006,24.0,FACTORY_OPERATIONAL_DATA,12.812,0.2578,11.087,3.8,25.0,1.119,4.276,5.395,0.1086,20,1,2024,5,0.5,0.866,-0.9749,-0.2225,8.833,16.642,8.183,410.417,36.821,22.455,15.461,12.71,39.266,21.2
2024-01-21,22.4125,73.0944,19.1,51,0.0,1011.2,3.89,30,-1.944,-3.368,ERA5 Reanalysis (Open-Meteo Historical Archive),51.754,33.812,11.458,9.571,442.75,84.25,0.224,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5793.0,436.0,26.2,39.7,44.5,0.1429,0.04,18.0,FACTORY_OPERATIONAL_DATA,10.633,0.2678,10.982,3.6,28.0,0.955,3.526,4.481,0.1129,21,1,2024,6,0.5,0.866,-0.7818,0.6235,11.146,26.963,8.338,422.375,28.8,20.24,15.268,12.305,39.791,24.0
2024-01-22,22.4125,73.0944,18.8,49,0.0,1011.2,3.19,27,-1.45,-2.846,ERA5 Reanalysis (Open-Meteo Historical Archive),44.771,29.379,12.429,7.725,415.667,82.833,0.213,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6713.0,502.7,0.0,43.8,49.9,0.1664,0.0416,24.0,FACTORY_OPERATIONAL_DATA,11.991,0.2738,11.477,3.8,25.0,1.02,4.086,5.106,0.1166,22,1,2024,0,0.5,0.866,0.0,1.0,11.458,29.275,9.571,442.75,33.812,17.834,15.099,11.676,38.839,21.5
2024-01-23,22.4125,73.0944,18.8,48,0.0,1011.4,4.11,26,-1.802,-3.695,ERA5 Reanalysis (Open-Meteo Historical Archive),40.446,25.846,16.142,6.917,429.667,71.542,0.172,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",9199.0,723.3,0.0,57.3,65.3,0.21769999999999998,0.0544,24.0,FACTORY_OPERATIONAL_DATA,16.794,0.2931,12.623,3.8,25.0,1.468,5.599,7.067,0.1233,23,1,2024,1,0.5,0.866,0.7818,0.6235,12.429,29.25,7.725,415.667,29.379,15.961,15.256,9.983,35.401,21.3
2024-01-24,22.4125,73.0944,19.3,49,0.0,1011.3,2.97,33,-1.619,-2.493,ERA5 Reanalysis (Open-Meteo Historical Archive),50.196,30.658,20.037,7.933,505.542,68.042,0.203,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7860.0,642.5,0.0,52.8,60.2,0.2006,0.0501,24.0,FACTORY_OPERATIONAL_DATA,14.606,0.2766,12.169,3.8,25.0,1.304,4.784,6.088,0.1153,24,1,2024,2,0.5,0.866,0.9749,-0.2225,16.142,27.654,6.917,429.667,25.846,14.873,15.471,8.474,32.756,25.4
2024-01-25,22.4125,73.0944,19.4,52,0.0,1012.2,2.78,68,-2.576,-1.041,ERA5 Reanalysis (Open-Meteo Historical Archive),50.258,31.917,20.375,7.988,492.458,71.583,0.223,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8432.0,616.2,0.0,53.6,61.1,0.2037,0.0509,24.0,FACTORY_OPERATIONAL_DATA,14.902,0.278,11.496,3.8,25.0,1.251,5.132,6.383,0.1191,25,1,2024,3,0.5,0.866,0.4339,-0.901,20.037,24.067,7.933,505.542,30.658,14.346,15.443,8.094,31.033,26.1
2024-01-26,22.4125,73.0944,20.2,48,0.0,1012.8,2.97,41,-1.95,-2.243,ERA5 Reanalysis (Open-Meteo Historical Archive),41.304,27.142,15.938,8.0,397.542,74.417,0.188,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7755.0,578.0,0.0,51.4,58.6,0.1953,0.048799999999999996,24.0,FACTORY_OPERATIONAL_DATA,13.824,0.2689,11.245,3.8,25.0,1.173,4.72,5.893,0.1146,26,1,2024,4,0.5,0.866,-0.4339,-0.901,20.375,8.833,7.988,492.458,31.917,15.361,15.289,8.067,29.651,22.5
2024-01-27,22.4125,73.0944,21.1,51,0.0,1012.5,3.22,53,-2.573,-1.939,ERA5 Reanalysis (Open-Meteo Historical Archive),51.158,33.304,16.0,10.317,427.625,82.292,0.295,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6802.0,513.5,0.0,43.8,49.9,0.1664,0.0416,24.0,FACTORY_OPERATIONAL_DATA,12.194,0.2784,11.724,3.8,25.0,1.042,4.14,5.182,0.1183,27,1,2024,5,0.5,0.866,-0.9749,-0.2225,15.938,11.146,8.0,397.542,27.142,16.054,15.426,8.35,30.294,26.4
2024-01-28,22.4125,73.0944,21.2,56,0.0,1011.3,3.03,11,-0.578,-2.972,ERA5 Reanalysis (Open-Meteo Historical Archive),60.567,39.446,20.333,13.742,505.5,83.75,0.302,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4648.0,315.0,40.4,29.5,33.0,0.1062,0.0297,18.0,FACTORY_OPERATIONAL_DATA,8.36,0.2834,10.678,3.6,28.0,0.748,2.829,3.577,0.1213,28,1,2024,6,0.5,0.866,-0.7818,0.6235,16.0,11.458,10.317,427.625,33.304,17.322,15.408,8.946,31.099,33.0
2024-01-29,22.4125,73.0944,20.9,56,0.0,1011.6,2.53,337,0.988,-2.327,ERA5 Reanalysis (Open-Meteo Historical Archive),64.108,41.629,21.0,12.746,558.667,80.917,0.309,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7382.0,552.9,0.0,46.3,52.8,0.1759,0.044,24.0,FACTORY_OPERATIONAL_DATA,13.187,0.2848,11.942,3.8,25.0,1.122,4.493,5.615,0.1213,29,1,2024,0,0.5,0.866,0.0,1.0,20.333,12.429,13.742,505.5,39.446,18.546,15.499,9.663,32.849,33.3
2024-01-30,22.4125,73.0944,21.4,58,0.0,1010.3,2.47,22,-0.926,-2.292,ERA5 Reanalysis (Open-Meteo Historical Archive),79.325,49.912,25.404,11.242,665.875,73.167,0.314,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7531.0,595.8,42.7,46.5,53.0,0.1767,0.0442,24.0,FACTORY_OPERATIONAL_DATA,14.214,0.3057,12.813,3.8,25.0,1.324,4.583,5.907,0.127,30,1,2024,1,0.5,0.866,0.7818,0.6235,21.0,16.142,12.746,558.667,41.629,19.87,15.799,10.281,36.287,37.0
2024-01-31,22.4125,73.0944,21.9,57,0.0,1009.5,2.5,22,-0.937,-2.318,ERA5 Reanalysis (Open-Meteo Historical Archive),82.5,48.004,28.875,13.929,689.167,71.375,0.335,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7499.0,530.4,0.0,48.7,55.5,0.1851,0.046299999999999994,24.0,FACTORY_OPERATIONAL_DATA,13.068,0.2683,10.891,3.8,25.0,1.077,4.564,5.641,0.1158,31,1,2024,2,0.5,0.866,0.9749,-0.2225,25.404,20.037,11.242,665.875,49.912,21.132,16.21,11.138,38.765,39.9
2024-02-01,22.4125,73.0944,23.0,59,0.0,1009.9,3.19,275,3.182,-0.278,ERA5 Reanalysis (Open-Meteo Historical Archive),81.008,44.792,37.883,14.829,741.542,51.167,0.286,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7131.0,584.0,0.0,47.3,53.9,0.1797,0.044899999999999995,24.0,FACTORY_OPERATIONAL_DATA,13.263,0.2804,12.347,3.8,25.0,1.186,4.34,5.526,0.1168,1,2,2024,3,0.866,0.5,0.4339,-0.901,28.875,20.375,13.929,689.167,48.004,23.633,17.037,12.115,40.604,43.4
2024-02-02,22.4125,73.0944,22.7,61,0.0,1011.3,2.39,7,-0.291,-2.371,ERA5 Reanalysis (Open-Meteo Historical Archive),63.538,36.467,31.921,12.796,686.292,55.583,0.209,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7340.0,583.8,8.0,50.6,57.7,0.1923,0.048100000000000004,24.0,FACTORY_OPERATIONAL_DATA,13.55,0.2678,11.538,3.8,25.0,1.207,4.467,5.674,0.1121,2,2,2024,4,0.866,0.5,-0.4339,-0.901,37.883,15.938,14.829,741.542,44.792,25.917,17.689,12.8,41.936,36.3
2024-02-03,22.4125,73.0944,23.9,55,0.0,1010.9,2.28,73,-2.178,-0.666,ERA5 Reanalysis (Open-Meteo Historical Archive),49.942,28.963,19.812,8.221,464.583,69.625,0.292,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5639.0,395.8,0.0,33.6,38.3,0.1277,0.0319,24.0,FACTORY_OPERATIONAL_DATA,9.795,0.2915,11.78,3.8,25.0,0.803,3.432,4.235,0.126,3,2,2024,5,0.866,0.5,-0.9749,-0.2225,31.921,16.0,12.796,686.292,36.467,26.461,18.062,12.501,41.316,25.0
2024-02-04,22.4125,73.0944,24.9,54,0.0,1010.7,2.97,224,2.065,2.138,ERA5 Reanalysis (Open-Meteo Historical Archive),57.938,29.304,19.004,13.854,487.5,79.167,0.321,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5668.0,444.0,5.8,38.6,43.2,0.139,0.0389,18.0,FACTORY_OPERATIONAL_DATA,10.388,0.2691,11.503,3.6,28.0,0.917,3.45,4.367,0.1131,4,2,2024,6,0.866,0.5,-0.7818,0.6235,19.812,20.333,8.221,464.583,28.963,26.271,18.386,12.517,39.867,29.0
2024-02-05,22.4125,73.0944,24.2,60,0.0,1010.9,3.0,337,1.172,-2.762,ERA5 Reanalysis (Open-Meteo Historical Archive),76.804,33.654,22.267,11.212,490.042,58.875,0.258,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6828.0,520.7,0.0,42.5,48.4,0.1615,0.0404,24.0,FACTORY_OPERATIONAL_DATA,12.295,0.2893,12.252,3.8,25.0,1.057,4.156,5.213,0.1227,5,2,2024,0,0.866,0.5,0.0,1.0,19.004,21.0,13.854,487.5,29.304,26.452,18.863,12.298,38.728,29.9
2024-02-06,22.4125,73.0944,24.3,61,0.0,1011.3,2.22,15,-0.575,-2.147,ERA5 Reanalysis (Open-Meteo Historical Archive),82.583,33.367,14.842,9.458,378.5,72.333,0.33,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6658.0,486.3,30.2,43.1,49.1,0.1638,0.041,24.0,FACTORY_OPERATIONAL_DATA,12.066,0.28,11.283,3.8,25.0,1.068,4.052,5.12,0.1188,6,2,2024,1,0.866,0.5,0.7818,0.6235,22.267,25.404,11.212,490.042,33.654,24.943,19.102,12.043,36.364,25.3
2024-02-07,22.4125,73.0944,23.8,58,0.0,1012.5,3.97,10,-0.69,-3.912,ERA5 Reanalysis (Open-Meteo Historical Archive),78.279,33.887,16.992,10.454,444.167,74.625,0.358,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7599.0,545.8,0.0,46.9,53.5,0.1782,0.0445,24.0,FACTORY_OPERATIONAL_DATA,13.33,0.2842,11.638,3.8,25.0,1.108,4.625,5.733,0.1222,7,2,2024,2,0.866,0.5,0.9749,-0.2225,14.842,28.875,9.458,378.5,33.367,23.246,19.369,11.546,34.348,27.1
2024-02-08,22.4125,73.0944,23.2,45,0.0,1012.9,5.25,38,-3.232,-4.137,ERA5 Reanalysis (Open-Meteo Historical Archive),57.829,33.558,9.171,9.958,351.0,86.0,0.367,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6554.0,546.5,0.0,47.9,54.6,0.182,0.0455,24.0,FACTORY_OPERATIONAL_DATA,12.292,0.2566,11.409,3.8,25.0,1.109,3.989,5.098,0.1064,8,2,2024,3,0.866,0.5,0.4339,-0.901,16.992,37.883,10.454,444.167,33.887,19.144,19.399,10.85,32.743,23.2
2024-02-09,22.4125,73.0944,22.2,40,0.0,1011.3,3.56,25,-1.503,-3.222,ERA5 Reanalysis (Open-Meteo Historical Archive),30.283,19.012,9.133,6.854,328.458,89.708,0.24,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7991.0,624.5,0.0,52.4,59.7,0.1991,0.0498,24.0,FACTORY_OPERATIONAL_DATA,14.548,0.2776,11.918,3.8,25.0,1.268,4.863,6.131,0.117,9,2,2024,4,0.866,0.5,-0.4339,-0.901,9.171,31.921,9.958,351.0,33.558,15.889,19.43,10.002,30.249,15.8
2024-02-10,22.4125,73.0944,22.5,39,0.0,1011.9,4.03,21,-1.443,-3.76,ERA5 Reanalysis (Open-Meteo Historical Archive),30.012,20.104,9.021,7.9,335.0,90.5,0.224,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6349.0,461.1,79.2,40.2,45.8,0.15280000000000002,0.038200000000000005,24.0,FACTORY_OPERATIONAL_DATA,11.983,0.2981,11.47,3.8,25.0,1.148,3.864,5.012,0.1247,10,2,2024,5,0.866,0.5,-0.9749,-0.2225,9.133,19.812,6.854,328.458,19.012,14.347,19.423,9.956,28.984,16.9
2024-02-11,22.4125,73.0944,23.0,42,0.0,1012.1,4.14,27,-1.879,-3.688,ERA5 Reanalysis (Open-Meteo Historical Archive),40.912,27.412,8.796,8.717,342.583,96.542,0.3,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4343.0,343.0,37.5,30.0,33.6,0.108,0.030199999999999998,18.0,FACTORY_OPERATIONAL_DATA,8.32,0.2773,11.433,3.6,28.0,0.797,2.643,3.44,0.1147,11,2,2024,6,0.866,0.5,-0.7818,0.6235,9.021,19.004,7.9,335.0,20.104,12.889,19.355,9.222,28.713,20.0
2024-02-12,22.4125,73.0944,23.0,44,0.0,1010.9,3.56,5,-0.31,-3.542,ERA5 Reanalysis (Open-Meteo Historical Archive),62.625,41.612,12.046,10.496,426.667,97.708,0.465,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6560.0,511.3,0.0,44.0,50.2,0.1672,0.0418,24.0,FACTORY_OPERATIONAL_DATA,11.929,0.2711,11.62,3.8,25.0,1.038,3.992,5.03,0.1143,12,2,2024,0,0.866,0.5,0.0,1.0,8.796,22.267,8.717,342.583,27.412,11.429,19.202,9.12,29.85,27.7
2024-02-13,22.4125,73.0944,23.1,49,0.0,1010.9,3.19,350,0.555,-3.146,ERA5 Reanalysis (Open-Meteo Historical Archive),91.788,60.971,13.675,11.979,510.708,86.875,0.717,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7230.0,539.6,0.0,45.3,51.6,0.1721,0.043,24.0,FACTORY_OPERATIONAL_DATA,12.896,0.2847,11.912,3.8,25.0,1.095,4.4,5.495,0.1213,13,2,2024,1,0.866,0.5,0.7818,0.6235,12.046,14.842,10.496,426.667,41.612,11.262,18.759,9.48,33.794,36.3
2024-02-14,22.4125,73.0944,23.7,43,0.0,1011.1,3.0,346,0.726,-2.911,ERA5 Reanalysis (Open-Meteo Historical Archive),72.95,49.121,13.379,10.025,503.0,90.208,0.495,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7182.0,552.5,58.2,46.5,53.0,0.1767,0.0442,24.0,FACTORY_OPERATIONAL_DATA,13.565,0.2917,11.882,3.8,25.0,1.278,4.371,5.649,0.1215,14,2,2024,2,0.866,0.5,0.9749,-0.2225,13.675,16.992,11.979,510.708,60.971,10.746,18.229,9.418,35.97,30.6
2024-02-15,22.4125,73.0944,24.7,47,0.0,1010.5,4.08,46,-2.937,-2.837,ERA5 Reanalysis (Open-Meteo Historical Archive),82.925,53.025,8.929,8.1,414.208,90.083,0.591,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8662.0,642.1,0.0,57.1,65.1,0.217,0.054200000000000005,24.0,FACTORY_OPERATIONAL_DATA,15.404,0.2698,11.245,3.8,25.0,1.303,5.272,6.575,0.1151,15,2,2024,3,0.866,0.5,0.4339,-0.901,13.379,9.171,10.025,503.0,49.121,10.711,17.552,9.153,38.751,28.5
2024-02-16,22.4125,73.0944,26.7,43,0.0,1010.4,4.44,43,-3.031,-3.25,ERA5 Reanalysis (Open-Meteo Historical Archive),74.875,49.333,8.379,8.242,402.083,91.792,0.545,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6922.0,615.0,0.0,50.2,57.2,0.19080000000000003,0.047700000000000006,24.0,FACTORY_OPERATIONAL_DATA,13.38,0.2665,12.251,3.8,25.0,1.248,4.213,5.461,0.1088,16,2,2024,4,0.866,0.5,-0.4339,-0.901,8.929,9.133,8.1,414.208,53.025,10.604,16.91,9.351,43.083,27.1
